,SoSciCondition,participantID,condition,Text_SoSci,color,sentence_x,answer,Text_x,Position,sentence_y,confidence,sentence_x,reading_time,sentence_y,truthvalue,Text_y,read,correctAnswer
6536,1,97420,low,2,1,T208_77,0,2,77,T207_77,3.0,,,,,,0,1
6537,3,42490,control,2,6,T208_77,0,2,77,T207_77,3.0,,,,,,0,1
6538,1,24922,low,2,2,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6539,1,74774,low,2,2,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6540,2,35764,high,2,3,T208_77,0,2,77,T207_77,5.0,,,,,,0,1
6541,3,24491,control,2,6,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6542,2,47004,high,2,3,T208_77,0,2,77,T207_77,1.0,,,,,,0,1
6543,1,47438,low,2,2,T208_77,0,2,77,T207_77,4.0,,,,,,0,1
6544,1,4124,low,2,2,T208_77,0,2,77,T207_77,2.0,,,,,,0,1
6545,2,70540,high,2,4,T208_77,0,2,77,T207_77,4.0,,,,,,0,1
6546,2,58652,high,2,3,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6547,3,2658,control,2,5,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6548,3,68838,control,2,6,T208_77,1,2,77,T207_77,5.0,,,,,,0,0
6549,1,33617,low,2,1,T208_77,0,2,77,T207_77,3.0,,,,,,0,1
6550,2,43129,high,2,4,T208_77,0,2,77,T207_77,2.0,,,,,,0,1
6551,1,44306,low,2,2,T208_77,1,2,77,T207_77,4.0,,,,,,0,0
6552,3,42245,control,2,6,T208_77,0,2,77,T207_77,5.0,,,,,,0,1
6553,2,12946,high,2,4,T208_77,0,2,77,T207_77,6.0,,,,,,0,1
6554,1,79469,low,2,2,T208_77,0,2,77,T207_77,5.0,,,,,,0,1
6555,2,69938,high,2,3,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6556,1,98506,low,2,1,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6557,3,15945,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6558,2,76908,high,2,4,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6559,2,58701,high,2,4,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6560,3,44149,control,2,5,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6561,3,99139,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6562,1,16696,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6563,3,33726,control,2,5,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6564,2,18184,high,2,3,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6565,1,25745,low,2,2,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6566,3,57556,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6567,3,48085,control,2,6,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6568,2,64919,high,2,3,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6569,1,39747,low,2,1,T208_78,0,2,78,T207_78,2.0,,,,,,0,1
6570,1,84131,low,2,2,T208_78,1,2,78,T207_78,5.0,,,,,,0,0
6571,1,10520,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6572,3,36326,control,2,7,T208_78,0,2,78,T207_78,5.0,,,,,,0,1
6573,2,45039,high,2,3,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6574,1,17217,low,2,1,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6575,1,76985,low,2,2,T208_78,0,2,78,T207_78,1.0,,,,,,0,1
6576,2,83502,high,2,3,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6577,3,7812,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6578,1,97420,low,2,1,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6579,3,42490,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6580,1,24922,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6581,1,74774,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6582,2,35764,high,2,3,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6583,3,24491,control,2,6,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6584,2,47004,high,2,3,T208_78,0,2,78,T207_78,5.0,,,,,,0,1
6585,1,47438,low,2,2,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6586,1,4124,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6587,2,70540,high,2,4,T208_78,1,2,78,T207_78,2.0,,,,,,0,0
6588,2,58652,high,2,3,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6589,3,2658,control,2,5,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6590,3,68838,control,2,6,T208_78,0,2,78,T207_78,5.0,,,,,,0,1
6591,1,33617,low,2,1,T208_78,0,2,78,T207_78,3.0,,,,,,0,1
6592,2,43129,high,2,4,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6593,1,44306,low,2,2,T208_78,0,2,78,T207_78,5.0,,,,,,0,1
6594,3,42245,control,2,6,T208_78,0,2,78,T207_78,4.0,,,,,,0,1
6595,2,12946,high,2,4,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6596,1,79469,low,2,2,T208_78,0,2,78,T207_78,6.0,,,,,,0,1
6597,2,69938,high,2,3,T208_79,0,2,79,T207_79,4.0,,,,,,0,1
6598,1,98506,low,2,1,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6599,3,15945,control,2,6,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6600,2,76908,high,2,4,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6601,2,58701,high,2,4,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6602,3,44149,control,2,5,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6603,3,99139,control,2,6,T208_79,1,2,79,T207_79,6.0,,,,,,0,0
6604,1,16696,low,2,2,T208_79,1,2,79,T207_79,2.0,,,,,,0,0
6605,3,33726,control,2,5,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6606,2,18184,high,2,3,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6607,1,25745,low,2,2,T208_79,0,2,79,T207_79,2.0,,,,,,0,1
6608,3,57556,control,2,6,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6609,3,48085,control,2,6,T208_79,1,2,79,T207_79,1.0,,,,,,0,0
6610,2,64919,high,2,3,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6611,1,39747,low,2,1,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6612,1,84131,low,2,2,T208_79,1,2,79,T207_79,5.0,,,,,,0,0
6613,1,10520,low,2,2,T208_79,1,2,79,T207_79,1.0,,,,,,0,0
6614,3,36326,control,2,7,T208_79,0,2,79,T207_79,3.0,,,,,,0,1
6615,2,45039,high,2,3,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6616,1,17217,low,2,1,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6617,1,76985,low,2,2,T208_79,0,2,79,T207_79,4.0,,,,,,0,1
6618,2,83502,high,2,3,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6619,3,7812,control,2,6,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6620,1,97420,low,2,1,T208_79,0,2,79,T207_79,2.0,,,,,,0,1
6621,3,42490,control,2,6,T208_79,0,2,79,T207_79,2.0,,,,,,0,1
6622,1,24922,low,2,2,T208_79,0,2,79,T207_79,2.0,,,,,,0,1
6623,1,74774,low,2,2,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6624,2,35764,high,2,3,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6625,3,24491,control,2,6,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6626,2,47004,high,2,3,T208_79,0,2,79,T207_79,1.0,,,,,,0,1
6627,1,47438,low,2,2,T208_79,0,2,79,T207_79,3.0,,,,,,0,1
6628,1,4124,low,2,2,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6629,2,70540,high,2,4,T208_79,0,2,79,T207_79,3.0,,,,,,0,1
6630,2,58652,high,2,3,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6631,3,2658,control,2,5,T208_79,0,2,79,T207_79,3.0,,,,,,0,1
6632,3,68838,control,2,6,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6633,1,33617,low,2,1,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6634,2,43129,high,2,4,T208_79,1,2,79,T207_79,1.0,,,,,,0,0
6635,1,44306,low,2,2,T208_79,0,2,79,T207_79,2.0,,,,,,0,1
6636,3,42245,control,2,6,T208_79,0,2,79,T207_79,1.0,,,,,,0,1
6637,2,12946,high,2,4,T208_79,0,2,79,T207_79,6.0,,,,,,0,1
6638,1,79469,low,2,2,T208_79,0,2,79,T207_79,5.0,,,,,,0,1
6639,2,69938,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6640,1,98506,low,2,1,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6641,3,15945,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6642,2,76908,high,2,4,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6643,2,58701,high,2,4,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6644,3,44149,control,2,5,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6645,3,99139,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6646,1,16696,low,2,2,T208_80,0,2,80,T207_80,3.0,,,,,,0,1
6647,3,33726,control,2,5,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6648,2,18184,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6649,1,25745,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6650,3,57556,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6651,3,48085,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6652,2,64919,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6653,1,39747,low,2,1,T208_80,0,2,80,T207_80,5.0,,,,,,0,1
6654,1,84131,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6655,1,10520,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6656,3,36326,control,2,7,T208_80,0,2,80,T207_80,5.0,,,,,,0,1
6657,2,45039,high,2,3,T208_80,0,2,80,T207_80,3.0,,,,,,0,1
6658,1,17217,low,2,1,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6659,1,76985,low,2,2,T208_80,0,2,80,T207_80,1.0,,,,,,0,1
6660,2,83502,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6661,3,7812,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6662,1,97420,low,2,1,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6663,3,42490,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6664,1,24922,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6665,1,74774,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6666,2,35764,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6667,3,24491,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6668,2,47004,high,2,3,T208_80,0,2,80,T207_80,5.0,,,,,,0,1
6669,1,47438,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6670,1,4124,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6671,2,70540,high,2,4,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6672,2,58652,high,2,3,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6673,3,2658,control,2,5,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6674,3,68838,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6675,1,33617,low,2,1,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6676,2,43129,high,2,4,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6677,1,44306,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6678,3,42245,control,2,6,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6679,2,12946,high,2,4,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6680,1,79469,low,2,2,T208_80,0,2,80,T207_80,6.0,,,,,,0,1
6681,2,69938,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6682,1,98506,low,2,1,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6683,3,15945,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6684,2,76908,high,2,4,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6685,2,58701,high,2,4,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6686,3,44149,control,2,5,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6687,3,99139,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6688,1,16696,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6689,3,33726,control,2,5,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6690,2,18184,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6691,1,25745,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6692,3,57556,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6693,3,48085,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6694,2,64919,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6695,1,39747,low,2,1,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6696,1,84131,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6697,1,10520,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6698,3,36326,control,2,7,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6699,2,45039,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6700,1,17217,low,2,1,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6701,1,76985,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6702,2,83502,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6703,3,7812,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6704,1,97420,low,2,1,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6705,3,42490,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6706,1,24922,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6707,1,74774,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6708,2,35764,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6709,3,24491,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6710,2,47004,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6711,1,47438,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6712,1,4124,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6713,2,70540,high,2,4,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6714,2,58652,high,2,3,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6715,3,2658,control,2,5,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6716,3,68838,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6717,1,33617,low,2,1,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6718,2,43129,high,2,4,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6719,1,44306,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6720,3,42245,control,2,6,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6721,2,12946,high,2,4,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6722,1,79469,low,2,2,T208_81,1,2,81,T207_81,6.0,,,,,,1,1
6723,3,34397,control,3,7,T306_01,1,3,1,T307_01,6.0,T308_01a,5393.0,TC04x01,true,TC04,1,1
6724,1,54982,low,3,2,T306_01,1,3,1,T307_01,6.0,T308_01a,2872.0,TC04x01,true,TC04,1,1
6725,1,71087,low,3,1,T306_01,1,3,1,T307_01,6.0,T308_01a,7158.0,TC04x01,true,TC04,1,1
6726,2,55028,high,3,3,T306_01,0,3,1,T307_01,1.0,T308_01a,3473.0,TC04x01,false,TC04,1,0
6727,2,26756,high,3,3,T306_01,1,3,1,T307_01,4.0,T308_01a,2689.0,TC04x01,true,TC04,1,1
6728,3,90411,control,3,5,T306_01,1,3,1,T307_01,6.0,T308_01a,3195.0,TC04x01,true,TC04,1,1
6729,3,96435,control,3,5,T306_01,1,3,1,T307_01,4.0,T308_01a,4280.0,TC04x01,true,TC04,1,1
6730,2,53468,high,3,4,T306_01,1,3,1,T307_01,6.0,T308_01a,1041.0,TC04x01,true,TC04,1,1
6731,2,98291,high,3,3,T306_01,1,3,1,T307_01,1.0,T308_01a,1785.0,TC04x01,true,TC04,1,1
6732,1,69775,low,3,1,T306_01,1,3,1,T307_01,6.0,T308_01a,2383.0,TC04x01,true,TC04,1,1
6733,3,74347,control,3,7,T306_01,1,3,1,T307_01,4.0,T308_01a,834.0,TC04x01,true,TC04,1,1
6734,3,95158,control,3,6,T306_01,1,3,1,T307_01,6.0,T308_01a,1012.0,TC04x01,false,TC04,1,1
6735,2,65495,high,3,4,T306_01,0,3,1,T307_01,2.0,T308_01a,1525.0,TC04x01,true,TC04,1,0
6736,1,41186,low,3,2,T306_01,0,3,1,T307_01,1.0,T308_01a,1481.0,TC04x01,false,TC04,1,0
6737,2,68688,high,3,3,T306_01,1,3,1,T307_01,4.0,T308_01a,2058.0,TC04x01,true,TC04,1,1
6738,3,15961,control,3,7,T306_01,1,3,1,T307_01,6.0,T308_01a,2855.0,TC04x01,true,TC04,1,1
6739,2,59099,high,3,4,T306_01,1,3,1,T307_01,6.0,T308_01a,1280.0,TC04x01,true,TC04,1,1
6740,3,16311,control,3,5,T306_01,1,3,1,T307_01,6.0,T308_01a,2419.0,TC04x01,true,TC04,1,1
6741,1,81368,low,3,2,T306_01,1,3,1,T307_01,4.0,T308_01a,9657.0,TC04x01,true,TC04,1,1
6742,3,61863,control,3,5,T306_01,0,3,1,T307_01,5.0,T308_01a,3465.0,TC04x01,true,TC04,1,0
6743,1,15644,low,3,2,T306_01,1,3,1,T307_01,4.0,T308_01a,3536.0,TC04x01,true,TC04,1,1
6744,1,43533,low,3,2,T306_01,1,3,1,T307_01,6.0,T308_01a,2376.0,TC04x01,false,TC04,1,1
6745,1,12595,low,3,2,T306_01,1,3,1,T307_01,4.0,T308_01a,1407.0,TC04x01,true,TC04,1,1
6746,2,39978,high,3,4,T306_01,1,3,1,T307_01,6.0,T308_01a,7119.0,TC04x01,true,TC04,1,1
6747,3,83374,control,3,5,T306_01,1,3,1,T307_01,3.0,T308_01a,3231.0,TC04x01,true,TC04,1,1
6748,2,17370,high,3,4,T306_01,0,3,1,T307_01,1.0,T308_01a,1532.0,TC04x01,true,TC04,1,0
6749,1,55562,low,3,1,T306_01,1,3,1,T307_01,5.0,T308_01a,1717.0,TC04x01,true,TC04,1,1
6750,3,36360,control,3,7,T306_01,1,3,1,T307_01,6.0,T308_01a,4532.0,TC04x01,true,TC04,1,1
6751,1,912,low,3,1,T306_01,1,3,1,T307_01,5.0,T308_01a,4134.0,TC04x01,true,TC04,1,1
6752,2,44268,high,3,3,T306_01,1,3,1,T307_01,5.0,T308_01a,11710.0,TC04x01,true,TC04,1,1
6753,1,63994,low,3,2,T306_01,1,3,1,T307_01,4.0,T308_01a,2864.0,TC04x01,false,TC04,1,1
6754,2,81207,high,3,3,T306_01,0,3,1,T307_01,3.0,T308_01a,2342.0,TC04x01,false,TC04,1,0
6755,2,24425,high,3,3,T306_01,1,3,1,T307_01,6.0,T308_01a,3855.0,TC04x01,true,TC04,1,1
6756,3,78480,control,3,7,T306_01,0,3,1,T307_01,5.0,T308_01a,2757.0,TC04x01,true,TC04,1,0
6757,1,73209,low,3,1,T306_01,0,3,1,T307_01,6.0,T308_01a,12221.0,TC04x01,false,TC04,1,0
6758,1,25750,low,3,2,T306_01,1,3,1,T307_01,5.0,T308_01a,5266.0,TC04x01,true,TC04,1,1
6759,3,90610,control,3,5,T306_01,1,3,1,T307_01,4.0,T308_01a,1918.0,TC04x01,true,TC04,1,1
6760,1,93052,low,3,2,T306_01,0,3,1,T307_01,5.0,T308_01a,1913.0,TC04x01,true,TC04,1,0
6761,2,81145,high,3,4,T306_01,1,3,1,T307_01,6.0,T308_01a,2126.0,TC04x01,true,TC04,1,1
6762,3,76015,control,3,7,T306_01,1,3,1,T307_01,6.0,T308_01a,1745.0,TC04x01,true,TC04,1,1
6763,3,34397,control,3,7,T306_02,1,3,2,T307_02,4.0,T308_02a,3881.0,TC04x02,true,TC04,1,1
6764,1,54982,low,3,2,T306_02,1,3,2,T307_02,6.0,T308_02a,1792.0,TC04x02,true,TC04,1,1
6765,1,71087,low,3,1,T306_02,1,3,2,T307_02,6.0,T308_02a,5623.0,TC04x02,true,TC04,1,1
6766,2,55028,high,3,3,T306_02,1,3,2,T307_02,5.0,T308_02a,3982.0,TC04x02,true,TC04,1,1
6767,2,26756,high,3,3,T306_02,1,3,2,T307_02,2.0,T308_02a,3724.0,TC04x02,true,TC04,1,1
6768,3,90411,control,3,5,T306_02,1,3,2,T307_02,6.0,T308_02a,3028.0,TC04x02,true,TC04,1,1
6769,3,96435,control,3,5,T306_02,1,3,2,T307_02,3.0,T308_02a,3520.0,TC04x02,true,TC04,1,1
6770,2,53468,high,3,4,T306_02,1,3,2,T307_02,2.0,T308_02a,1704.0,TC04x02,true,TC04,1,1
6771,2,98291,high,3,3,T306_02,1,3,2,T307_02,5.0,T308_02a,2995.0,TC04x02,false,TC04,1,1
6772,1,69775,low,3,1,T306_02,1,3,2,T307_02,4.0,T308_02a,2463.0,TC04x02,true,TC04,1,1
6773,3,74347,control,3,7,T306_02,1,3,2,T307_02,6.0,T308_02a,1771.0,TC04x02,true,TC04,1,1
6774,3,95158,control,3,6,T306_02,1,3,2,T307_02,5.0,T308_02a,748.0,TC04x02,true,TC04,1,1
6775,2,65495,high,3,4,T306_02,1,3,2,T307_02,3.0,T308_02a,2501.0,TC04x02,true,TC04,1,1
6776,1,41186,low,3,2,T306_02,0,3,2,T307_02,1.0,T308_02a,1347.0,TC04x02,true,TC04,1,0
6777,2,68688,high,3,3,T306_02,1,3,2,T307_02,6.0,T308_02a,1767.0,TC04x02,true,TC04,1,1
6778,3,15961,control,3,7,T306_02,1,3,2,T307_02,6.0,T308_02a,2747.0,TC04x02,true,TC04,1,1
6779,2,59099,high,3,4,T306_02,1,3,2,T307_02,5.0,T308_02a,1630.0,TC04x02,true,TC04,1,1
6780,3,16311,control,3,5,T306_02,1,3,2,T307_02,6.0,T308_02a,2797.0,TC04x02,false,TC04,1,1
6781,1,81368,low,3,2,T306_02,1,3,2,T307_02,5.0,T308_02a,7921.0,TC04x02,false,TC04,1,1
6782,3,61863,control,3,5,T306_02,1,3,2,T307_02,4.0,T308_02a,3268.0,TC04x02,true,TC04,1,1
6783,1,15644,low,3,2,T306_02,1,3,2,T307_02,3.0,T308_02a,5280.0,TC04x02,false,TC04,1,1
6784,1,43533,low,3,2,T306_02,1,3,2,T307_02,3.0,T308_02a,2197.0,TC04x02,true,TC04,1,1
6785,1,12595,low,3,2,T306_02,1,3,2,T307_02,4.0,T308_02a,1335.0,TC04x02,false,TC04,1,1
6786,2,39978,high,3,4,T306_02,1,3,2,T307_02,6.0,T308_02a,9257.0,TC04x02,true,TC04,1,1
6787,3,83374,control,3,5,T306_02,0,3,2,T307_02,1.0,T308_02a,15436.0,TC04x02,true,TC04,1,0
6788,2,17370,high,3,4,T306_02,0,3,2,T307_02,1.0,T308_02a,2200.0,TC04x02,true,TC04,1,0
6789,1,55562,low,3,1,T306_02,0,3,2,T307_02,3.0,T308_02a,2002.0,TC04x02,true,TC04,1,0
6790,3,36360,control,3,7,T306_02,1,3,2,T307_02,6.0,T308_02a,5624.0,TC04x02,false,TC04,1,1
6791,1,912,low,3,1,T306_02,1,3,2,T307_02,6.0,T308_02a,3939.0,TC04x02,true,TC04,1,1
6792,2,44268,high,3,3,T306_02,1,3,2,T307_02,5.0,T308_02a,20455.0,TC04x02,false,TC04,1,1
6793,1,63994,low,3,2,T306_02,1,3,2,T307_02,5.0,T308_02a,4600.0,TC04x02,true,TC04,1,1
6794,2,81207,high,3,3,T306_02,0,3,2,T307_02,4.0,T308_02a,1643.0,TC04x02,true,TC04,1,0
6795,2,24425,high,3,3,T306_02,1,3,2,T307_02,6.0,T308_02a,3281.0,TC04x02,true,TC04,1,1
6796,3,78480,control,3,7,T306_02,0,3,2,T307_02,3.0,T308_02a,4147.0,TC04x02,true,TC04,1,0
6797,1,73209,low,3,1,T306_02,1,3,2,T307_02,6.0,T308_02a,77689.0,TC04x02,true,TC04,1,1
6798,1,25750,low,3,2,T306_02,1,3,2,T307_02,6.0,T308_02a,6164.0,TC04x02,false,TC04,1,1
6799,3,90610,control,3,5,T306_02,1,3,2,T307_02,6.0,T308_02a,2123.0,TC04x02,true,TC04,1,1
6800,1,93052,low,3,2,T306_02,1,3,2,T307_02,4.0,T308_02a,3294.0,TC04x02,false,TC04,1,1
6801,2,81145,high,3,4,T306_02,1,3,2,T307_02,4.0,T308_02a,1810.0,TC04x02,true,TC04,1,1
6802,3,76015,control,3,7,T306_02,1,3,2,T307_02,6.0,T308_02a,2627.0,TC04x02,true,TC04,1,1
6803,3,34397,control,3,7,T306_03,1,3,3,T307_03,6.0,T308_03a,5999.0,TC04x03,true,TC04,1,1
6804,1,54982,low,3,2,T306_03,1,3,3,T307_03,4.0,T308_03a,8783.0,TC04x03,false,TC04,1,1
6805,1,71087,low,3,1,T306_03,1,3,3,T307_03,6.0,T308_03a,8295.0,TC04x03,false,TC04,1,1
6806,2,55028,high,3,3,T306_03,0,3,3,T307_03,5.0,T308_03a,3533.0,TC04x03,false,TC04,1,0
6807,2,26756,high,3,3,T306_03,1,3,3,T307_03,6.0,T308_03a,6694.0,TC04x03,false,TC04,1,1
6808,3,90411,control,3,5,T306_03,1,3,3,T307_03,6.0,T308_03a,6757.0,TC04x03,true,TC04,1,1
6809,3,96435,control,3,5,T306_03,0,3,3,T307_03,1.0,T308_03a,4184.0,TC04x03,true,TC04,1,0
6810,2,53468,high,3,4,T306_03,1,3,3,T307_03,3.0,T308_03a,1342.0,TC04x03,true,TC04,1,1
6811,2,98291,high,3,3,T306_03,1,3,3,T307_03,4.0,T308_03a,2059.0,TC04x03,true,TC04,1,1
6812,1,69775,low,3,1,T306_03,1,3,3,T307_03,6.0,T308_03a,3119.0,TC04x03,true,TC04,1,1
6813,3,74347,control,3,7,T306_03,1,3,3,T307_03,6.0,T308_03a,2353.0,TC04x03,true,TC04,1,1
6814,3,95158,control,3,6,T306_03,1,3,3,T307_03,3.0,T308_03a,926.0,TC04x03,false,TC04,1,1
6815,2,65495,high,3,4,T306_03,1,3,3,T307_03,6.0,T308_03a,3741.0,TC04x03,false,TC04,1,1
6816,1,41186,low,3,2,T306_03,0,3,3,T307_03,1.0,T308_03a,1410.0,TC04x03,false,TC04,1,0
6817,2,68688,high,3,3,T306_03,1,3,3,T307_03,5.0,T308_03a,3772.0,TC04x03,true,TC04,1,1
6818,3,15961,control,3,7,T306_03,1,3,3,T307_03,6.0,T308_03a,5342.0,TC04x03,true,TC04,1,1
